"id","attendance_date","time","machine_id","create_uid/id","create_date","date","department/id","name","employee_id/id","write_uid/id","write_date"
"__export__.ecube_raw_attendance_162538","2018-01-01 08:54:01","08:54:01","8957","base.user_root","2018-01-01 04:02:30","2018-01-01","FINISHING QUALITY ""B""","192.168.20.24","__export__.hr_employee_1496","base.user_root","2018-01-01 04:02:30"
"__export__.ecube_raw_attendance_162539","2018-01-01 08:54:25","08:54:25","8168","base.user_root","2018-01-01 04:02:30","2018-01-01","STITCHING LINE 05","192.168.20.24","__export__.hr_employee_1753","base.user_root","2018-01-01 04:02:30"
"__export__.ecube_raw_attendance_162540","2018-01-01 08:54:32","08:54:32","9013","base.user_root","2018-01-01 04:02:30","2018-01-01","PACKING ""B""","192.168.20.24","__export__.hr_employee_1572","base.user_root","2018-01-01 04:02:30"
"__export__.ecube_raw_attendance_162541","2018-01-01 08:54:41","08:54:41","8233","base.user_root","2018-01-01 04:02:30","2018-01-01","PACKING ""C""","192.168.20.24","__export__.hr_employee_1588","base.user_root","2018-01-01 04:02:30"
"__export__.ecube_raw_attendance_162542","2018-01-01 08:55:49","08:55:49","8936","base.user_root","2018-01-01 04:03:32","2018-01-01","PRODUCT DEVELOPMENT SAMPLING","192.168.20.22","__export__.hr_employee_1650","base.user_root","2018-01-01 04:03:32"
"__export__.ecube_raw_attendance_162543","2018-01-01 08:55:10","08:55:10","6496","base.user_root","2018-01-01 04:03:32","2018-01-01","STITCHING LINE 05","192.168.20.24","__export__.hr_employee_1717","base.user_root","2018-01-01 04:03:32"
"__export__.ecube_raw_attendance_162544","2018-01-01 08:55:22","08:55:22","8654","base.user_root","2018-01-01 04:03:32","2018-01-01","R&I DEPARTMENT","192.168.20.24","__export__.hr_employee_1666","base.user_root","2018-01-01 04:03:32"
"__export__.ecube_raw_attendance_162545","2018-01-01 08:55:31","08:55:31","7905","base.user_root","2018-01-01 04:03:32","2018-01-01","FINISHING QUALITY ""A""","192.168.20.24","__export__.hr_employee_1443","base.user_root","2018-01-01 04:03:32"
"__export__.ecube_raw_attendance_162546","2018-01-01 08:59:44","08:59:44","8438","base.user_root","2018-01-01 04:03:32","2018-01-01","QUALITY EXECUTIVE","192.168.20.25","__export__.hr_employee_1657","base.user_root","2018-01-01 04:03:32"
"__export__.ecube_raw_attendance_162547","2018-01-01 08:59:51","08:59:51","8948","base.user_root","2018-01-01 04:03:32","2018-01-01","FINISHING QUALITY ""C""","192.168.20.25","__export__.hr_employee_1540","base.user_root","2018-01-01 04:03:32"
"__export__.ecube_raw_attendance_162548","2018-01-01 09:00:02","09:00:02","9019","base.user_root","2018-01-01 04:03:32","2018-01-01","PACKING ""C""","192.168.20.25","__export__.hr_employee_1587","base.user_root","2018-01-01 04:03:32"
"__export__.ecube_raw_attendance_162549","2018-01-01 08:57:15","08:57:15","7896","base.user_root","2018-01-01 04:04:36","2018-01-01","PACKING ""A""","192.168.20.22","__export__.hr_employee_1567","base.user_root","2018-01-01 04:04:36"
"__export__.ecube_raw_attendance_162550","2018-01-01 08:56:24","08:56:24","8968","base.user_root","2018-01-01 04:04:36","2018-01-01","STITCHING LINE 05","192.168.20.24","__export__.hr_employee_1746","base.user_root","2018-01-01 04:04:36"
"__export__.ecube_raw_attendance_162551","2018-01-01 08:56:31","08:56:31","8341","base.user_root","2018-01-01 04:04:36","2018-01-01","CLIPPING","192.168.20.24","__export__.hr_employee_1344","base.user_root","2018-01-01 04:04:36"
"__export__.ecube_raw_attendance_162552","2018-01-01 09:00:24","09:00:24","8843","base.user_root","2018-01-01 04:04:36","2018-01-01","PACKING ""C""","192.168.20.25","__export__.hr_employee_1592","base.user_root","2018-01-01 04:04:36"
"__export__.ecube_raw_attendance_162553","2018-01-01 09:00:59","09:00:59","9009","base.user_root","2018-01-01 04:04:36","2018-01-01","PACKING ""C""","192.168.20.25","__export__.hr_employee_1594","base.user_root","2018-01-01 04:04:36"
"__export__.ecube_raw_attendance_162554","2018-01-01 08:57:52","08:57:52","8496","base.user_root","2018-01-01 04:05:38","2018-01-01","PRODUCT DEVELOPMENT SAMPLING","192.168.20.22","__export__.hr_employee_1645","base.user_root","2018-01-01 04:05:38"
"__export__.ecube_raw_attendance_162555","2018-01-01 08:57:05","08:57:05","8440","base.user_root","2018-01-01 04:05:38","2018-01-01","STITCHING LINE 05","192.168.20.24","__export__.hr_employee_1737","base.user_root","2018-01-01 04:05:38"
"__export__.ecube_raw_attendance_162556","2018-01-01 08:57:29","08:57:29","8766","base.user_root","2018-01-01 04:05:38","2018-01-01","STITCHING LINE 05","192.168.20.24","__export__.hr_employee_1741","base.user_root","2018-01-01 04:05:38"
"__export__.ecube_raw_attendance_162557","2018-01-01 08:57:55","08:57:55","8278","base.user_root","2018-01-01 04:05:38","2018-01-01","STITCHING LINE 06","192.168.20.24","__export__.hr_employee_1783","base.user_root","2018-01-01 04:05:38"
"__export__.ecube_raw_attendance_162558","2018-01-01 09:01:56","09:01:56","8506","base.user_root","2018-01-01 04:05:38","2018-01-01","FINISHING QUALITY ""A""","192.168.20.25","__export__.hr_employee_1450","base.user_root","2018-01-01 04:05:38"
"__export__.ecube_raw_attendance_162559","2018-01-01 08:59:01","08:59:01","8902","base.user_root","2018-01-01 04:06:41","2018-01-01","CUTTING ""A""","192.168.20.22","__export__.hr_employee_1388","base.user_root","2018-01-01 04:06:41"
"__export__.ecube_raw_attendance_162560","2018-01-01 08:58:06","08:58:06","8928","base.user_root","2018-01-01 04:06:41","2018-01-01","FINISHING QUALITY ""C""","192.168.20.24","__export__.hr_employee_1539","base.user_root","2018-01-01 04:06:41"
"__export__.ecube_raw_attendance_162561","2018-01-01 08:58:12","08:58:12","6051","base.user_root","2018-01-01 04:06:41","2018-01-01","INTER QUALITY","192.168.20.24","__export__.hr_employee_1550","base.user_root","2018-01-01 04:06:41"
"__export__.ecube_raw_attendance_162562","2018-01-01 09:00:01","09:00:01","8123","base.user_root","2018-01-01 04:07:45","2018-01-01","ADMIN SECURITY STAFF","192.168.20.22","__export__.hr_employee_1315","base.user_root","2018-01-01 04:07:45"
"__export__.ecube_raw_attendance_162563","2018-01-01 08:59:06","08:59:06","8971","base.user_root","2018-01-01 04:07:45","2018-01-01","STITCHING LINE 05","192.168.20.24","__export__.hr_employee_1757","base.user_root","2018-01-01 04:07:45"
"__export__.ecube_raw_attendance_162564","2018-01-01 08:59:09","08:59:09","8543","base.user_root","2018-01-01 04:07:45","2018-01-01","STITCHING LINE 06","192.168.20.24","__export__.hr_employee_1793","base.user_root","2018-01-01 04:07:45"
"__export__.ecube_raw_attendance_162565","2018-01-01 08:59:18","08:59:18","4847","base.user_root","2018-01-01 04:07:45","2018-01-01","STITCHING LINE 04","192.168.20.24","__export__.hr_employee_1706","base.user_root","2018-01-01 04:07:45"
"__export__.ecube_raw_attendance_162566","2018-01-01 08:59:35","08:59:35","7329","base.user_root","2018-01-01 04:07:45","2018-01-01","FINISHING QUALITY ""B""","192.168.20.24","__export__.hr_employee_1512","base.user_root","2018-01-01 04:07:45"
"__export__.ecube_raw_attendance_162567","2018-01-01 08:59:42","08:59:42","8685","base.user_root","2018-01-01 04:07:45","2018-01-01","STITCHING LINE 06","192.168.20.24","__export__.hr_employee_1798","base.user_root","2018-01-01 04:07:45"
"__export__.ecube_raw_attendance_162568","2018-01-01 08:59:46","08:59:46","8287","base.user_root","2018-01-01 04:07:45","2018-01-01","STITCHING LINE 06","192.168.20.24","__export__.hr_employee_1786","base.user_root","2018-01-01 04:07:45"
"__export__.ecube_raw_attendance_162569","2018-01-01 08:59:53","08:59:53","8586","base.user_root","2018-01-01 04:07:45","2018-01-01","CLIPPING","192.168.20.24","__export__.hr_employee_1364","base.user_root","2018-01-01 04:07:45"
"__export__.ecube_raw_attendance_162570","2018-01-01 09:01:03","09:01:03","3574","base.user_root","2018-01-01 04:08:46","2018-01-01","PRODUCT DEVELOPMENT SAMPLING","192.168.20.22","__export__.hr_employee_1627","base.user_root","2018-01-01 04:08:46"
"__export__.ecube_raw_attendance_162571","2018-01-01 09:00:04","09:00:04","7755","base.user_root","2018-01-01 04:08:46","2018-01-01","STITCHING LINE 05","192.168.20.24","__export__.hr_employee_1733","base.user_root","2018-01-01 04:08:46"
"__export__.ecube_raw_attendance_162572","2018-01-01 09:00:24","09:00:24","8369","base.user_root","2018-01-01 04:08:46","2018-01-01","CLIPPING","192.168.20.24","__export__.hr_employee_1357","base.user_root","2018-01-01 04:08:46"
"__export__.ecube_raw_attendance_162573","2018-01-01 09:00:30","09:00:30","8359","base.user_root","2018-01-01 04:08:46","2018-01-01","CLIPPING","192.168.20.24","__export__.hr_employee_1351","base.user_root","2018-01-01 04:08:46"
"__export__.ecube_raw_attendance_162574","2018-01-01 09:01:25","09:01:25","8904","base.user_root","2018-01-01 04:09:50","2018-01-01","FINISHING QUALITY ""C""","192.168.20.24","__export__.hr_employee_1536","base.user_root","2018-01-01 04:09:50"
"__export__.ecube_raw_attendance_162575","2018-01-01 09:01:35","09:01:35","6738","base.user_root","2018-01-01 04:09:50","2018-01-01","STITCHING LINE 05","192.168.20.24","__export__.hr_employee_1725","base.user_root","2018-01-01 04:09:50"
"__export__.ecube_raw_attendance_162576","2018-01-01 09:02:04","09:02:04","4256","base.user_root","2018-01-01 04:09:50","2018-01-01","SEWING QUALITY LINE 04","192.168.20.24","__export__.hr_employee_1681","base.user_root","2018-01-01 04:09:50"
"__export__.ecube_raw_attendance_162577","2018-01-01 09:08:54","09:08:54","3752","base.user_root","2018-01-01 04:10:52","2018-01-01","CUTTING QUALITY","192.168.20.21","__export__.hr_employee_1422","base.user_root","2018-01-01 04:10:52"
"__export__.ecube_raw_attendance_162578","2018-01-01 09:02:18","09:02:18","8366","base.user_root","2018-01-01 04:10:52","2018-01-01","CLIPPING","192.168.20.24","__export__.hr_employee_1356","base.user_root","2018-01-01 04:10:52"
"__export__.ecube_raw_attendance_162579","2018-01-01 09:02:24","09:02:24","8899","base.user_root","2018-01-01 04:10:52","2018-01-01","CLIPPING","192.168.20.24","__export__.hr_employee_1372","base.user_root","2018-01-01 04:10:52"
"__export__.ecube_raw_attendance_162580","2018-01-01 09:02:57","09:02:57","8361","base.user_root","2018-01-01 04:10:52","2018-01-01","CLIPPING","192.168.20.24","__export__.hr_employee_1352","base.user_root","2018-01-01 04:10:52"
"__export__.ecube_raw_attendance_162581","2018-01-01 09:03:03","09:03:03","7907","base.user_root","2018-01-01 04:10:52","2018-01-01","STITCHING LINE 05","192.168.20.24","__export__.hr_employee_1752","base.user_root","2018-01-01 04:10:52"
"__export__.ecube_raw_attendance_162582","2018-01-01 09:07:41","09:07:41","3975","base.user_root","2018-01-01 04:10:52","2018-01-01","INTER QUALITY","192.168.20.25","__export__.hr_employee_1549","base.user_root","2018-01-01 04:10:52"
"__export__.ecube_raw_attendance_162583","2018-01-01 09:03:17","09:03:17","7489","base.user_root","2018-01-01 04:11:56","2018-01-01","CLIPPING","192.168.20.24","__export__.hr_employee_1376","base.user_root","2018-01-01 04:11:56"
"__export__.ecube_raw_attendance_162584","2018-01-01 09:03:35","09:03:35","8232","base.user_root","2018-01-01 04:11:56","2018-01-01","PACKING ""B""","192.168.20.24","__export__.hr_employee_1580","base.user_root","2018-01-01 04:11:56"
"__export__.ecube_raw_attendance_162585","2018-01-01 09:07:56","09:07:56","8505","base.user_root","2018-01-01 04:11:56","2018-01-01","PACKING ""C""","192.168.20.25","__export__.hr_employee_1597","base.user_root","2018-01-01 04:11:56"
"__export__.ecube_raw_attendance_162586","2018-01-01 09:08:08","09:08:08","8745","base.user_root","2018-01-01 04:11:56","2018-01-01","FINISHING QUALITY ""C""","192.168.20.25","__export__.hr_employee_1526","base.user_root","2018-01-01 04:11:56"
"__export__.ecube_raw_attendance_162587","2018-01-01 09:05:00","09:05:00","8489","base.user_root","2018-01-01 04:12:59","2018-01-01","PRODUCT DEVELOPMENT SAMPLING","192.168.20.22","__export__.hr_employee_1644","base.user_root","2018-01-01 04:12:59"
"__export__.ecube_raw_attendance_162588","2018-01-01 09:05:46","09:05:46","8570","base.user_root","2018-01-01 04:12:59","2018-01-01","STITCHING LINE 06","192.168.20.22","__export__.hr_employee_1768","base.user_root","2018-01-01 04:12:59"
"__export__.ecube_raw_attendance_162589","2018-01-01 09:09:41","09:09:41","4983","base.user_root","2018-01-01 04:12:59","2018-01-01","CUTTING QUALITY","192.168.20.21","__export__.hr_employee_1425","base.user_root","2018-01-01 04:12:59"
"__export__.ecube_raw_attendance_162590","2018-01-01 09:10:17","09:10:17","8137","base.user_root","2018-01-01 04:12:59","2018-01-01","CUTTING ""B""","192.168.20.21","__export__.hr_employee_1407","base.user_root","2018-01-01 04:12:59"
"__export__.ecube_raw_attendance_162591","2018-01-01 09:10:44","09:10:44","8226","base.user_root","2018-01-01 04:12:59","2018-01-01","CUTTING ""A""","192.168.20.21","__export__.hr_employee_1382","base.user_root","2018-01-01 04:12:59"
"__export__.ecube_raw_attendance_162592","2018-01-01 09:10:47","09:10:47","6278","base.user_root","2018-01-01 04:12:59","2018-01-01","CUTTING ""A""","192.168.20.21","__export__.hr_employee_1397","base.user_root","2018-01-01 04:12:59"
"__export__.ecube_raw_attendance_162593","2018-01-01 09:04:18","09:04:18","6895","base.user_root","2018-01-01 04:12:59","2018-01-01","STITCHING LINE 06","192.168.20.24","__export__.hr_employee_1763","base.user_root","2018-01-01 04:12:59"
"__export__.ecube_raw_attendance_162594","2018-01-01 09:04:51","09:04:51","8960","base.user_root","2018-01-01 04:12:59","2018-01-01","CLIPPING","192.168.20.24","__export__.hr_employee_1374","base.user_root","2018-01-01 04:12:59"
"__export__.ecube_raw_attendance_162595","2018-01-01 09:06:08","09:06:08","7600","base.user_root","2018-01-01 04:14:04","2018-01-01","PRODUCT DEVELOPMENT SAMPLING","192.168.20.22","__export__.hr_employee_1633","base.user_root","2018-01-01 04:14:04"
"__export__.ecube_raw_attendance_162596","2018-01-01 09:06:15","09:06:15","2085","base.user_root","2018-01-01 04:14:04","2018-01-01","ADMIN SECURITY STAFF","192.168.20.22","__export__.hr_employee_1327","base.user_root","2018-01-01 04:14:04"
"__export__.ecube_raw_attendance_162597","2018-01-01 09:05:31","09:05:31","8539","base.user_root","2018-01-01 04:14:04","2018-01-01","CLIPPING","192.168.20.24","__export__.hr_employee_1362","base.user_root","2018-01-01 04:14:04"
"__export__.ecube_raw_attendance_162598","2018-01-01 09:05:58","09:05:58","7997","base.user_root","2018-01-01 04:14:04","2018-01-01","FINISHING QUALITY ""A""","192.168.20.24","__export__.hr_employee_1444","base.user_root","2018-01-01 04:14:04"
"__export__.ecube_raw_attendance_162599","2018-01-01 09:06:01","09:06:01","8346","base.user_root","2018-01-01 04:14:04","2018-01-01","CLIPPING","192.168.20.24","__export__.hr_employee_1346","base.user_root","2018-01-01 04:14:04"
"__export__.ecube_raw_attendance_162600","2018-01-01 09:06:07","09:06:07","6663","base.user_root","2018-01-01 04:14:04","2018-01-01","STITCHING LINE 05","192.168.20.24","__export__.hr_employee_1723","base.user_root","2018-01-01 04:14:04"
"__export__.ecube_raw_attendance_162601","2018-01-01 09:06:15","09:06:15","8266","base.user_root","2018-01-01 04:14:04","2018-01-01","SEWING QUALITY LINE 05","192.168.20.24","__export__.hr_employee_1688","base.user_root","2018-01-01 04:14:04"
"__export__.ecube_raw_attendance_162602","2018-01-01 09:09:53","09:09:53","8802","base.user_root","2018-01-01 04:14:04","2018-01-01","FINISHING QUALITY ""C""","192.168.20.25","__export__.hr_employee_1530","base.user_root","2018-01-01 04:14:04"
"__export__.ecube_raw_attendance_162603","2018-01-01 09:07:51","09:07:51","8204","base.user_root","2018-01-01 04:15:06","2018-01-01","ADMIN DEPARTMENT","192.168.20.22","__export__.hr_employee_1299","base.user_root","2018-01-01 04:15:06"
"__export__.ecube_raw_attendance_162604","2018-01-01 09:07:57","09:07:57","7974","base.user_root","2018-01-01 04:15:06","2018-01-01","PRODUCT DEVELOPMENT SAMPLING","192.168.20.22","__export__.hr_employee_1637","base.user_root","2018-01-01 04:15:06"
"__export__.ecube_raw_attendance_162605","2018-01-01 09:12:50","09:12:50","8779","base.user_root","2018-01-01 04:15:06","2018-01-01","PRODUCT DEVELOPMENT ""F.D""","192.168.20.21","__export__.hr_employee_1609","base.user_root","2018-01-01 04:15:06"
"__export__.ecube_raw_attendance_162606","2018-01-01 09:13:33","09:13:33","8524","base.user_root","2018-01-01 04:15:06","2018-01-01","CUTTING QUALITY","192.168.20.21","__export__.hr_employee_1431","base.user_root","2018-01-01 04:15:06"
"__export__.ecube_raw_attendance_162607","2018-01-01 09:06:29","09:06:29","5079","base.user_root","2018-01-01 04:15:06","2018-01-01","STITCHING LINE 03","192.168.20.24","__export__.hr_employee_1701","base.user_root","2018-01-01 04:15:06"
"__export__.ecube_raw_attendance_162608","2018-01-01 09:06:35","09:06:35","7392","base.user_root","2018-01-01 04:15:06","2018-01-01","SEWING QUALITY LINE 04","192.168.20.24","__export__.hr_employee_1682","base.user_root","2018-01-01 04:15:06"
"__export__.ecube_raw_attendance_162609","2018-01-01 09:07:10","09:07:10","8131","base.user_root","2018-01-01 04:15:06","2018-01-01","FINISHING QUALITY ""A""","192.168.20.24","__export__.hr_employee_1446","base.user_root","2018-01-01 04:15:06"
"__export__.ecube_raw_attendance_162610","2018-01-01 09:07:32","09:07:32","8365","base.user_root","2018-01-01 04:16:08","2018-01-01","CLIPPING","192.168.20.24","__export__.hr_employee_1355","base.user_root","2018-01-01 04:16:08"
"__export__.ecube_raw_attendance_162611","2018-01-01 09:07:44","09:07:44","8352","base.user_root","2018-01-01 04:16:08","2018-01-01","CLIPPING","192.168.20.24","__export__.hr_employee_1347","base.user_root","2018-01-01 04:16:08"
"__export__.ecube_raw_attendance_162612","2018-01-01 09:07:50","09:07:50","7881","base.user_root","2018-01-01 04:16:08","2018-01-01","SEWING QUALITY LINE 01","192.168.20.24","__export__.hr_employee_1669","base.user_root","2018-01-01 04:16:08"
"__export__.ecube_raw_attendance_162613","2018-01-01 09:08:00","09:08:00","8485","base.user_root","2018-01-01 04:16:08","2018-01-01","R&I DEPARTMENT","192.168.20.24","__export__.hr_employee_1665","base.user_root","2018-01-01 04:16:08"
"__export__.ecube_raw_attendance_162614","2018-01-01 09:08:05","09:08:05","8603","base.user_root","2018-01-01 04:16:08","2018-01-01","CLIPPING","192.168.20.24","__export__.hr_employee_1365","base.user_root","2018-01-01 04:16:08"
"__export__.ecube_raw_attendance_162615","2018-01-01 09:08:18","09:08:18","8380","base.user_root","2018-01-01 04:16:08","2018-01-01","CLIPPING","192.168.20.24","__export__.hr_employee_1359","base.user_root","2018-01-01 04:16:08"
"__export__.ecube_raw_attendance_162616","2018-01-01 09:08:22","09:08:22","8461","base.user_root","2018-01-01 04:16:08","2018-01-01","STITCHING LINE 06","192.168.20.24","__export__.hr_employee_1773","base.user_root","2018-01-01 04:16:08"
"__export__.ecube_raw_attendance_162617","2018-01-01 09:08:25","09:08:25","6625","base.user_root","2018-01-01 04:16:08","2018-01-01","STITCHING LINE 05","192.168.20.24","__export__.hr_employee_1720","base.user_root","2018-01-01 04:16:08"
"__export__.ecube_raw_attendance_162618","2018-01-01 09:09:35","09:09:35","9046","base.user_root","2018-01-01 04:17:12","2018-01-01","ADMIN DEPARTMENT","192.168.20.22","__export__.hr_employee_1302","base.user_root","2018-01-01 04:17:12"
"__export__.ecube_raw_attendance_162619","2018-01-01 09:08:51","09:08:51","4809","base.user_root","2018-01-01 04:17:12","2018-01-01","STITCHING LINE 05","192.168.20.24","__export__.hr_employee_1748","base.user_root","2018-01-01 04:17:12"
"__export__.ecube_raw_attendance_162620","2018-01-01 09:08:55","09:08:55","6698","base.user_root","2018-01-01 04:17:12","2018-01-01","CLIPPING","192.168.20.24","__export__.hr_employee_1375","base.user_root","2018-01-01 04:17:12"
"__export__.ecube_raw_attendance_162621","2018-01-01 09:09:06","09:09:06","8556","base.user_root","2018-01-01 04:17:12","2018-01-01","CLIPPING","192.168.20.24","__export__.hr_employee_1363","base.user_root","2018-01-01 04:17:12"
"__export__.ecube_raw_attendance_162622","2018-01-01 09:09:11","09:09:11","8897","base.user_root","2018-01-01 04:17:12","2018-01-01","FINISHING QUALITY ""A""","192.168.20.24","__export__.hr_employee_1461","base.user_root","2018-01-01 04:17:12"
"__export__.ecube_raw_attendance_162623","2018-01-01 09:09:57","09:09:57","8970","base.user_root","2018-01-01 04:18:14","2018-01-01","WORKSHOP(MECHANICAL)","192.168.20.24","__export__.hr_employee_1811","base.user_root","2018-01-01 04:18:14"
"__export__.ecube_raw_attendance_162624","2018-01-01 09:10:49","09:10:49","8974","base.user_root","2018-01-01 04:19:17","2018-01-01","FINISHING QUALITY ""A""","192.168.20.24","__export__.hr_employee_1474","base.user_root","2018-01-01 04:19:17"
"__export__.ecube_raw_attendance_162625","2018-01-01 09:10:52","09:10:52","8267","base.user_root","2018-01-01 04:19:17","2018-01-01","STITCHING LINE 04","192.168.20.24","__export__.hr_employee_1709","base.user_root","2018-01-01 04:19:17"
"__export__.ecube_raw_attendance_162626","2018-01-01 09:10:58","09:10:58","8371","base.user_root","2018-01-01 04:19:17","2018-01-01","CLIPPING","192.168.20.24","__export__.hr_employee_1358","base.user_root","2018-01-01 04:19:17"
"__export__.ecube_raw_attendance_162627","2018-01-01 09:12:36","09:12:36","8935","base.user_root","2018-01-01 04:20:21","2018-01-01","PRODUCT DEVELOPMENT SAMPLING","192.168.20.22","__export__.hr_employee_1649","base.user_root","2018-01-01 04:20:21"
"__export__.ecube_raw_attendance_162628","2018-01-01 09:12:44","09:12:44","8677","base.user_root","2018-01-01 04:20:21","2018-01-01","PRODUCT DEVELOPMENT SAMPLING","192.168.20.22","__export__.hr_employee_1647","base.user_root","2018-01-01 04:20:21"
"__export__.ecube_raw_attendance_162629","2018-01-01 09:12:59","09:12:59","8416","base.user_root","2018-01-01 04:20:21","2018-01-01","FINISHING QUALITY ""B""","192.168.20.22","__export__.hr_employee_1484","base.user_root","2018-01-01 04:20:21"
"__export__.ecube_raw_attendance_162630","2018-01-01 09:11:39","09:11:39","8108","base.user_root","2018-01-01 04:20:21","2018-01-01","FINISHING QUALITY ""C""","192.168.20.24","__export__.hr_employee_1516","base.user_root","2018-01-01 04:20:21"
"__export__.ecube_raw_attendance_162631","2018-01-01 09:12:06","09:12:06","8599","base.user_root","2018-01-01 04:20:21","2018-01-01","FINISHING QUALITY ""A""","192.168.20.24","__export__.hr_employee_1453","base.user_root","2018-01-01 04:20:21"
"__export__.ecube_raw_attendance_162632","2018-01-01 09:12:13","09:12:13","8837","base.user_root","2018-01-01 04:20:21","2018-01-01","FINISHING QUALITY ""A""","192.168.20.24","__export__.hr_employee_1458","base.user_root","2018-01-01 04:20:21"
"__export__.ecube_raw_attendance_162633","2018-01-01 09:12:17","09:12:17","8426","base.user_root","2018-01-01 04:20:21","2018-01-01","STITCHING LINE 06","192.168.20.24","__export__.hr_employee_1789","base.user_root","2018-01-01 04:20:21"
"__export__.ecube_raw_attendance_162634","2018-01-01 09:19:29","09:19:29","7711","base.user_root","2018-01-01 04:21:22","2018-01-01","CUTTING QUALITY","192.168.20.21","__export__.hr_employee_1428","base.user_root","2018-01-01 04:21:22"
"__export__.ecube_raw_attendance_162635","2018-01-01 09:19:35","09:19:35","6417","base.user_root","2018-01-01 04:21:22","2018-01-01","CUTTING ""B""","192.168.20.21","__export__.hr_employee_1413","base.user_root","2018-01-01 04:21:22"
"__export__.ecube_raw_attendance_162636","2018-01-01 09:12:50","09:12:50","8332","base.user_root","2018-01-01 04:21:22","2018-01-01","STITCHING LINE 06","192.168.20.24","__export__.hr_employee_1759","base.user_root","2018-01-01 04:21:22"
"__export__.ecube_raw_attendance_162637","2018-01-01 09:17:55","09:17:55","8959","base.user_root","2018-01-01 04:21:22","2018-01-01","FINISHING QUALITY ""C""","192.168.20.25","__export__.hr_employee_1543","base.user_root","2018-01-01 04:21:22"
"__export__.ecube_raw_attendance_162638","2018-01-01 09:14:21","09:14:21","8061","base.user_root","2018-01-01 04:22:27","2018-01-01","PRODUCT DEVELOPMENT ""F.D""","192.168.20.22","__export__.hr_employee_1603","base.user_root","2018-01-01 04:22:27"
"__export__.ecube_raw_attendance_162639","2018-01-01 09:14:46","09:14:46","8832","base.user_root","2018-01-01 04:22:27","2018-01-01","STITCHING LINE 06","192.168.20.22","__export__.hr_employee_1770","base.user_root","2018-01-01 04:22:27"
"__export__.ecube_raw_attendance_162640","2018-01-01 09:14:13","09:14:13","6907","base.user_root","2018-01-01 04:22:27","2018-01-01","STITCHING LINE 06","192.168.20.24","__export__.hr_employee_1764","base.user_root","2018-01-01 04:22:27"
"__export__.ecube_raw_attendance_162641","2018-01-01 09:14:25","09:14:25","8006","base.user_root","2018-01-01 04:22:27","2018-01-01","SEWING QUALITY LINE 03","192.168.20.24","__export__.hr_employee_1680","base.user_root","2018-01-01 04:22:27"
"__export__.ecube_raw_attendance_162642","2018-01-01 09:15:38","09:15:38","7902","base.user_root","2018-01-01 04:23:31","2018-01-01","PRODUCT DEVELOPMENT SAMPLING","192.168.20.22","__export__.hr_employee_1636","base.user_root","2018-01-01 04:23:31"
"__export__.ecube_raw_attendance_162643","2018-01-01 09:15:18","09:15:18","4765","base.user_root","2018-01-01 04:23:31","2018-01-01","SEWING QUALITY LINE 03","192.168.20.24","__export__.hr_employee_1678","base.user_root","2018-01-01 04:23:31"
"__export__.ecube_raw_attendance_162644","2018-01-01 09:18:15","09:18:15","2009","base.user_root","2018-01-01 04:25:35","2018-01-01","PRODUCT DEVELOPMENT SAMPLING","192.168.20.22","__export__.hr_employee_1626","base.user_root","2018-01-01 04:25:35"
"__export__.ecube_raw_attendance_162645","2018-01-01 09:17:41","09:17:41","8215","base.user_root","2018-01-01 04:25:35","2018-01-01","SEWING QUALITY LINE 05","192.168.20.24","__export__.hr_employee_1686","base.user_root","2018-01-01 04:25:35"
"__export__.ecube_raw_attendance_162646","2018-01-01 09:18:24","09:18:24","8675","base.user_root","2018-01-01 04:26:39","2018-01-01","STITCHING LINE 06","192.168.20.24","__export__.hr_employee_1797","base.user_root","2018-01-01 04:26:39"
"__export__.ecube_raw_attendance_162647","2018-01-01 09:19:43","09:19:43","8146","base.user_root","2018-01-01 04:27:40","2018-01-01","INTER QUALITY","192.168.20.22","__export__.hr_employee_1552","base.user_root","2018-01-01 04:27:40"
"__export__.ecube_raw_attendance_162648","2018-01-01 09:19:53","09:19:53","2826","base.user_root","2018-01-01 04:27:40","2018-01-01","WASHING","192.168.20.22","__export__.hr_employee_1804","base.user_root","2018-01-01 04:27:40"
"__export__.ecube_raw_attendance_162649","2018-01-01 09:20:31","09:20:31","8580","base.user_root","2018-01-01 04:27:40","2018-01-01","PRODUCT DEVELOPMENT SAMPLING","192.168.20.22","__export__.hr_employee_1646","base.user_root","2018-01-01 04:27:40"
"__export__.ecube_raw_attendance_162650","2018-01-01 09:18:58","09:18:58","8454","base.user_root","2018-01-01 04:27:40","2018-01-01","STITCHING LINE 06","192.168.20.24","__export__.hr_employee_1790","base.user_root","2018-01-01 04:27:40"
"__export__.ecube_raw_attendance_162651","2018-01-01 09:19:02","09:19:02","8649","base.user_root","2018-01-01 04:27:40","2018-01-01","STITCHING LINE 06","192.168.20.24","__export__.hr_employee_1774","base.user_root","2018-01-01 04:27:40"
"__export__.ecube_raw_attendance_162652","2018-01-01 09:19:16","09:19:16","6664","base.user_root","2018-01-01 04:27:40","2018-01-01","STITCHING LINE 05","192.168.20.24","__export__.hr_employee_1724","base.user_root","2018-01-01 04:27:40"
